,anime_id,name,genre,type,episodes,rating,members,themes,demographics,producers,studios,source,duration(mins),popularity,favorites
0,17467.0,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",TV,156.0,7.2,158.0,Delinquents,Shounen,AT-X,Tokyo TV Douga,Manga,9.999999999999996,12711.0,2.0000000000001137
1,37007.0,Unknown,Unknown,Unknown,0.0,6.208692067715287,3486.1144286081744,"Combat Sports, School",Shounen,"Nihon Ad Systems, Pony Canyon, Shueisha, BS11, Jinnan Studio, Cygames, CA-Cygames Anime Fund",Gonzo,Manga,23.0,1923.0,357.0
2,5702.0,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9.0,7.27,24799.0,Super Power,Unknown,Unknown,Kyoto Animation,Original,24.0,3759.0,140.0
3,26147.0,Nagasaki no Kouma,"Historical, Kids",Movie,1.0,7.33,50.0,Unknown,Unknown,Unknown,Unknown,Unknown,34.878176441400086,10448.06784398453,34.49447316425301
4,22247.0,Azumi Mamma★Mia,"Comedy, Kids",TV,60.00000000000001,5.6,101.0,Unknown,Unknown,Unknown,Unknown,Unknown,12.070049863296855,15182.016412243654,2.549511853440322
5,8730.000000000002,Metropolitan Museum,"Fantasy, Kids, Music",Music,1.0,5.07,242.0,Unknown,Unknown,Unknown,Unknown,Unknown,22.48586079411972,14740.375733766114,4.386871282205107
6,39049.0,Unknown,Unknown,Unknown,0.0,7.1020287956902175,3545.980415480024,"Gag Humor, Mythology",Unknown,"BookLive, ibis Capital Partners, Global Solutions",Nomad,Web manga,23.0,3239.0,132.0
7,3609.0,Kikou Kantai Dairugger XV,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52.0,6.58,1121.0,"Mecha, Space",Unknown,Unknown,Toei Animation,Unknown,25.0,10583.0,14.0
8,29479.0,Tsunagaru Animal,Kids,Special,1.0,5.4,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,9.634718432229947,17463.07587957303,0.2819553611194578
9,56717.0,Unknown,Unknown,Unknown,0.0,5.680339514127428,428.3149234366647,"Historical, Martial Arts",Unknown,"Youku, Dongyao Dongman, Shuiniu Dongman",Xiaoming Taiji,Web novel,20.0,12142.0,16.0
10,37699.0,Unknown,Unknown,Unknown,0.0,6.7961040256913945,753.0415917243554,Unknown,Unknown,Lune-Pictures,T-Rex,Web manga,16.0,6060.0,83.0
11,29842.0,Akuei to Gacchinpo The Movie: Chelsea no Gyakushuu/Akuei to Mahou no Hammer,"Comedy, Kids, Magic",Movie,1.0,5.0,60.0,Unknown,Unknown,Unknown,Unknown,Unknown,11.295436808072877,18301.244979322808,0.3196629881288118
12,17223.0,Hana no Asukagumi! 2: Lonely Cats Battle Royale,"Adventure, Drama, Shoujo",OVA,1.0,5.3,112.0,Delinquents,Shoujo,Unknown,Toei Animation,Manga,53.0,13634.0,2.0000000000001137
13,2830.0,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Movie,1.0,6.26,351.0,Unknown,Unknown,Unknown,Toei Animation,Novel,121.0,13926.0,1.0
14,30663.0,Docchi mo Maid,"Action, Comedy, Ecchi, Yuri",ONA,1.0,5.15,223.0,Unknown,Unknown,Unknown,Unknown,Unknown,31.27865480639972,13525.877611656786,13.80983048625228
15,7430.0,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,"Action, Adventure, Comedy, Ecchi, Kids, Magic, Romance, Super Power, Supernatural",OVA,1.0,6.63,1991.0,Super Power,Shounen,Unknown,Toei Animation,Manga,18.0,9863.0,0.0
16,60595.0,Unknown,Unknown,Unknown,0.0,5.711650192469513,103.60638517958796,Unknown,Shoujo,Unknown,Pie in the sky,Manga,5.000000000000004,15600.0,0.0
17,36840.0,Unknown,Unknown,Unknown,0.0,6.23475280578695,935.334030770111,School,Josei,"Cosmic Ray, Picante Circus, Suiseisha, Tavac",Lyrics,Web manga,5.000000000000004,3871.0,137.0
18,56497.0,Unknown,Unknown,Unknown,0.0,5.87077864830061,1127.4871233046651,Unknown,Unknown,Suiseisha,Rabbit Gate,Manga,6.000000000000004,9421.0,34.0
19,2430.0,Gekka Bijin,Hentai,OVA,2.0,6.23,1487.0,Unknown,Unknown,Discovery,AT-2,Visual novel,30.0,10157.0,8.0
20,32491.0,Kanojo to Kanojo no Neko: Everything Flows,"Psychological, Romance, Slice of Life",TV,4.0,7.75,38765.0,Pets,Unknown,"Lantis, CoMix Wave Films",LIDENFILMS,Original,6.9999999999999964,1768.0,719.0
21,33878.0,"Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa, Om","Comedy, Police",Special,1.0,7.05,101.0,"Adult Cast, Detective",Shounen,Unknown,Gallop,Manga,20.0,16093.0,0.0
22,8799.0,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34.0,6.9,128.0,Unknown,Unknown,Unknown,Tatsunoko Production,Original,23.0,13991.0,1.0
23,970.0,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",TV,47.0,7.49,2848.999999999998,Historical,Unknown,"TV Tokyo, d-rights, Enoki Films, Dai Nippon Printing, Arts Pro",Azeta Pictures,Manga,24.0,8179.0,47.0
24,33148.0,Unknown,Unknown,Unknown,0.0,5.231325452017123,93.25415037375204,Historical,Kids,Unknown,Unknown,Manga,15.0,11447.0,1.0
25,38994.0,Unknown,Unknown,Unknown,0.0,6.531234872639747,990.4560246532092,Unknown,Unknown,"Mediabank, Gold Bear",Anime Antenna Iinkai,Visual novel,26.0,9607.0,15.0
26,57592.0,Unknown,Unknown,Unknown,0.0,7.440324660875736,3796.221426491749,Unknown,Shounen,"TOHO animation, Shueisha",TMS Entertainment,Manga,24.0,1050.0,1122.0
27,59619.0,Unknown,Unknown,Unknown,0.0,7.006686072522766,3627.117730208367,"Adult Cast, Pets",Seinen,"TV Asahi, Kodansha, Shin-Ei Animation, KlockWorx, NBCUniversal Entertainment Japan, Crunchyroll, JR East Marketing & Communications, FuRyu, BS Asahi, INSPION Edge",Lesprit,Manga,22.0,3640.0,184.0
28,21513.0,Imako System,Hentai,OVA,2.0,6.19,2111.0,Unknown,Unknown,"Queen Bee, Mediabank",Studio 9 Maiami,Manga,23.0,8461.0,19.0
29,4536.0,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",TV,50.0,6.64,350.0,"Mecha, Space",Unknown,Sotsu,Sunrise,Original,24.0,12281.0,2.0000000000001137
30,2534.0,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3.0,6.53,3523.0,Reverse Harem,Shoujo,Koei,Yumeta Company,Visual novel,30.0,7989.0,14.0
31,297.0,Grenadier: Hohoemi no Senshi,"Action, Adventure, Comedy, Ecchi, Shounen",TV,12.0,6.83,37919.0,Unknown,Shounen,"Shochiku, Kadokawa Shoten, Pony Canyon, Toshiba Entertainment, Hakuhodo DY Media Partners, Omnibus Promotion","Group TAC, Studio Live",Manga,24.0,3155.0,82.0
32,17655.0,Mobile Suit Gundam AGE: Memory of Eden,"Action, Drama, Mecha, Military, Sci-Fi",OVA,2.0,6.76,2405.0,"Mecha, Military",Unknown,Mainichi Broadcasting System,Sunrise,Original,114.0,8562.0,1.0
33,3419.0,Sumomomo Momomo: Chijou Saikyou no Yome Specials,"Comedy, Ecchi, Martial Arts, Romance",Special,2.0,7.08,7082.0,Martial Arts,Unknown,Square Enix,Studio Hibari,Manga,23.0,6244.0,8.0
34,38217.0,Unknown,Unknown,Unknown,0.0,6.679409088602884,3976.0646628081777,Anthropomorphic,Unknown,"bilibili, Alchemy Bros.",monofilmo,Web manga,3.0,5283.0,103.0
35,41464.0,Unknown,Unknown,Unknown,0.0,4.506912903494843,44.75731900809478,Psychological,Unknown,Geidai Animation,Unknown,Original,5.000000000000004,19572.0,1.0
36,35757.0,Unknown,Unknown,Unknown,0.0,6.07093680306398,1987.586687683748,Video Game,Unknown,Haoliners Animation League,"Emon, Blade",Web manga,24.0,3074.0,76.00000000000011
37,9969.0,Gintama&#039;,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51.0,9.16,151266.0,"Gag Humor, Historical, Parody, Samurai",Shounen,"TV Tokyo, Aniplex, Dentsu, Trinity Sound, Miracle Robo, Shueisha",Sunrise,Manga,24.0,405.0,8480.0
38,1151.0,Dominion,"Comedy, Mecha, Police, Sci-Fi",OVA,4.0,7.06,7850.0,"Detective, Mecha",Unknown,Toshiba Entertainment,Agent 21,Manga,37.0,5271.0,60.0
39,5686.0,Himekishi Angelica,Hentai,OVA,2.0,6.39,2383.0,Unknown,Unknown,"Milky Animation Label, MS Pictures",Unknown,Visual novel,28.0,8912.0,11.999999999999886
40,5628.0,21 Emon,"Comedy, Sci-Fi, Space",TV,39.0,6.19,314.0,Space,Unknown,Unknown,Shin-Ei Animation,Manga,25.0,13077.0,1.0
41,8197.0,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2.0,7.62,16491.0,"CGDCT, Iyashikei, Military, Music",Unknown,Aniplex,A-1 Pictures,Original,26.0,4622.0,11.999999999999886
42,22199.0,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24.0,7.84,492133.00000000006,Gore,Shounen,"Nihon Ad Systems, Sony Music Entertainment, TOHO animation, Q-Tec, Fields, Jinnan Studio, REAL-T",White Fox,Manga,23.0,30.0,30337.0
43,9967.0,W: Wish Omake,"Harem, School, Seinen",Special,4.0,5.54,802.0,"Harem, School",Seinen,Unknown,"Trinet Entertainment, Picture Magic",Visual novel,2.0,12425.0,0.0
44,281.0,Akane Maniax,"Comedy, Mecha, Romance",OVA,3.0,5.83,13988.0,Mecha,Unknown,"Lantis, Media Factory, Age",Silver,Visual novel,27.0,5357.0,10.0
45,31693.0,Ashita Tenki ni Naare Omake,Sports,OVA,1.0,4.09,50.0,Unknown,Unknown,Unknown,Unknown,Unknown,32.527152438939424,14962.581486296403,7.37007013519883
46,39538.0,Unknown,Unknown,Unknown,0.0,6.56256938194404,1393.521500058243,Mythology,Seinen,Unknown,PINE JAM,Manga,22.0,8372.0,9.0
47,46604.0,Unknown,Unknown,Unknown,0.0,6.944547569883705,4118.137681621744,Military,Unknown,"Warner Bros. Japan, Ai Addiction",Asahi Production,Game,24.0,3238.0,293.0
48,879.0,Simoun,"Drama, Magic, Military, Romance, Shoujo Ai",TV,26.0,7.56,24664.0,Military,Unknown,"Bandai Visual, Sotsu, TV Tokyo Music",Studio Deen,Original,24.0,3641.0,441.0
49,34599.0,Unknown,Unknown,Unknown,0.0,5.6008220128561295,90.30037664716292,Gore,Unknown,"AT-X, Takeshobo, Sony Music Communications, Kadokawa Media House, Cygames, Kanetsu Investment, Kadokawa, Global Solutions, IRMA LA DOUCE",Kinema Citrus,Web manga,25.0,92.0,46893.0
50,28077.0,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1.0,5.74,1628.0,Unknown,Unknown,"Sega, Half H.P Studio","C2C, Lay-duce",Game,3.0,10205.0,1.0
51,29401.0,Shiritori Oukoku,Kids,TV,3.0,4.71,48.0,Unknown,Unknown,Unknown,Unknown,Unknown,16.50922137328933,17878.229062089318,0.1585206154101115
52,3078.0,Magical Twilight,"Comedy, Hentai, Magic, Romance",OVA,3.0,6.12,1027.0,Unknown,Unknown,Pink Pineapple,AIC,Manga,26.0,11431.0,5.0
53,53127.0,Unknown,Unknown,Unknown,0.0,7.594526083897907,14904.408016096422,Urban Fantasy,Unknown,"Aniplex, Notes",A-1 Pictures,Light novel,55.0,2339.999999999999,370.0
54,32811.0,Black Ocean,Music,Music,1.0,5.38,83.0,Unknown,Unknown,Unknown,Unknown,Unknown,23.53976965243682,9605.892193970065,350.7128113037016
55,4590.0,Soukan Yuugi,Hentai,OVA,2.0,6.8,4491.0,Unknown,Unknown,Digital Works,Y.O.U.C,Visual novel,27.0,7200.0,56.0
56,30454.0,Maro no Kanja wa Gatenkei,Hentai,OVA,2.0,6.05,1720.9999999999982,Unknown,Unknown,MS Pictures,Studio 1st,Visual novel,25.0,8359.0,10.0
57,6226.0,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2.0,6.62,2667.0,Unknown,Unknown,Lantis,OLM,Visual novel,15.0,9562.0,0.0
58,3288.0,Gundam Evolve,"Action, Mecha, Military, Space",OVA,15.0,6.89,6128.0,"Mecha, Military, Space",Unknown,Sotsu,Sunrise,Original,6.9999999999999964,6405.0,11.000000000000114
59,45576.0,Unknown,Unknown,Unknown,0.0,6.283840336553099,23811.017578563948,"Isekai, Reincarnation",Unknown,"Frontier Works, TOHO, TOHO animation, Tokyo MX, Hakuhodo DY Music & Pictures, BS11, Egg Firm, Kadokawa, GREE Entertainment",Studio Bind,Light novel,23.0,164.0,19113.0
60,40453.0,Unknown,Unknown,Unknown,0.0,7.215166666534215,3908.081290293247,Unknown,Unknown,Unknown,J.C.Staff,Light novel,26.0,2100.0,83.0
61,2394.0,Ma ga Ochiru Yoru,Hentai,OVA,3.0,6.59,2684.0,Unknown,Unknown,Cranberry,Dream Entertainment,Light novel,27.0,9004.0,21.999999999999886
62,5220.0,Shangri-La,"Action, Drama, Sci-Fi",TV,24.0,7.16,38495.0,Unknown,Unknown,"Rakuonsha, flying DOG, NTT Docomo, Atelier Musa",Gonzo,Novel,23.0,2924.0,155.0
63,51197.0,Unknown,Unknown,Unknown,0.0,6.694591288102127,81.62269403637765,Military,Unknown,Tencent Video,BUILD DREAM,Novel,19.0,16226.0,1.0
64,55130.0,Unknown,Unknown,Unknown,0.0,5.320960309903112,119.2176743191594,"Historical, Martial Arts",Unknown,Youku,Ruo Hong Culture,Original,9.999999999999996,13257.0,8.0
65,32073.0,Otoshidama,"Kids, Music",Music,1.0,4.0,39.0,Unknown,Unknown,Unknown,Unknown,Unknown,52.25208795220989,11490.549212665324,4.482882459226516
66,1147.0,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"Action, Comedy, Harem, Sci-Fi, Shounen, Space",OVA,1.0,7.39,6870.0,"Harem, Space",Unknown,"VAP, Nippon Television Network",AIC,Original,30.0,6291.0,16.0
67,4799.0,Mune Kyun! Heartful Cafe,Hentai,OVA,2.0,5.9,1058.0,Unknown,Unknown,Milky Animation Label,Shinkuukan,Visual novel,30.0,11375.0,2.0000000000001137
68,38601.0,Unknown,Unknown,Unknown,0.0,6.414258043635135,1520.4434324531576,Unknown,Unknown,"Square Enix, Sotsu, Genco, Lantis, Magic Capsule, Fields, bilibili, Bandai Namco Arts, Happinet",J.C.Staff,Game,22.0,9097.0,1.0
69,24857.0,Akagaki Genzou: Tokuri no Wakare,Comedy,Movie,1.0,4.5,87.0,Unknown,Unknown,Unknown,Unknown,Unknown,14.062343542285657,17844.759350127373,206.5420704830392
70,31740.0,Chicchana Onaka,Hentai,OVA,3.0,6.32,2298.000000000002,Unknown,Unknown,"MS Pictures, Chippai",Studio 9 Maiami,Manga,16.0,7030.0,33.0
71,50206.0,Unknown,Unknown,Unknown,0.0,5.369187341274822,249.53442897726927,Unknown,Unknown,Unknown,Unknown,Original,6.000000000000004,12544.0,2.0000000000001137
72,37680.0,Unknown,Unknown,Unknown,0.0,5.984043832982189,144.3616175284078,Historical,Unknown,TMS Entertainment,MAPPA,Novel,5.000000000000004,15052.0,0.0
73,9503.0,Hokenshitsu de Aimashou,Hentai,OVA,1.0,4.38,306.0,Unknown,Unknown,Unknown,Unknown,Unknown,33.42957911242537,15715.049624388275,8.42951566653619
74,3802.0,Gakuen Nanafushigi,"Hentai, Supernatural",OVA,2.0,6.34,2022.0000000000016,Unknown,Unknown,Milky Animation Label,Studio Jam,Manga,28.0,9894.0,2.0000000000001137
75,46102.0,Unknown,Unknown,Unknown,0.0,7.853052695779343,118987.95370618271,"Adult Cast, Anthropomorphic, Organized Crime",Unknown,"TV Tokyo, Dentsu, Pony Canyon, AT-X, Crunchyroll, Pony Canyon Enterprises, Mimoid, Yoshimoto Kogyo","OLM, P.I.C.S.",Original,23.0,509.0000000000009,8935.000000000002
76,17441.0,Kyojin no Hoshi: Chizome no Kesshousen,"Drama, Sports",Movie,1.0,6.25,100.0,Team Sports,Unknown,Tokyo Movie Shinsha,Unknown,Manga,130.0,16521.0,0.0
77,56975.0,Unknown,Unknown,Unknown,0.0,5.602425751888781,854.5209919336885,"Historical, Medical",Unknown,Unknown,TOHO animation STUDIO,Light novel,1.0,9760.0,6.0
78,39230.0,Unknown,Unknown,Unknown,0.0,4.96756926770609,45.65005978201589,Anthropomorphic,Unknown,bilibili,Making Animation,Original,5.000000000000004,18252.0,0.0
79,2060.0,Gall Force 1: Eternal Story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,1.0,6.7,2780.0,"Mecha, Military, Space",Unknown,"Movic, Sony Music Entertainment","AIC, Artmic, animate Film",Original,125.0,7515.0,17.0
80,37736.0,Unknown,Unknown,Unknown,0.0,5.720596606693932,802.780151840816,"Parody, School",Unknown,TrioPen Studio,Studio KeepFire,Original,6.000000000000004,8994.0,6.0
81,31584.0,Henkei Sakuhin Dai 1-ban,Dementia,Movie,1.0,4.83,117.0,Unknown,Unknown,Unknown,Unknown,Unknown,50.225552633856736,8901.943863877015,35.51124650301347
82,34376.0,Unknown,Unknown,Unknown,0.0,5.831135654592967,140.3034100410223,Mahou Shoujo,Unknown,Pony Canyon,Studio Gokumi,Light novel,48.0,5748.0,43.0
83,1946.000000000004,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",TV,50.0,7.68,13742.0,Historical,Unknown,Asahi Broadcasting,Toei Animation,Original,24.0,4131.0,295.00000000000006
84,44090.0,Unknown,Unknown,Unknown,0.0,6.414798190196591,556.3077795608842,Mythology,Unknown,bilibili,YHKT Entertainment,Original,43.0,12195.0,10.0
85,36516.0,Unknown,Unknown,Unknown,0.0,6.065252040663653,3224.325704606623,Unknown,Unknown,"Kadokawa Shoten, Mainichi Broadcasting System, Sony Music Entertainment, Good Smile Company, Animatic",Diomedéa,Light novel,24.0,1466.0,505.0
86,38659.0,Unknown,Unknown,Unknown,0.0,6.19798871880286,5873.200888489007,"Isekai, Parody",Unknown,"AT-X, Kadokawa Media House, Kadokawa, Legs",White Fox,Light novel,23.0,345.0,2381.0
87,40357.0,Unknown,Unknown,Unknown,0.0,6.200474909081009,99.24852143768294,Isekai,Unknown,"Frontier Works, AT-X, Nippon Columbia, NTT Docomo, Glovision, Good Smile Company, Sammy, Crunchyroll, Kadokawa",Kinema Citrus,Light novel,23.0,496.9999999999991,6142.999999999999
88,9088.0,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",OVA,3.0,8.01,5843.0,Mythology,Shounen,"TV Tokyo, Dentsu, Frontier Works, Hakuhodo DY Media Partners",Anpro,Manga,29.0,6008.0,75.0
89,1286.0,MD Geist II: Death Force,"Mecha, Military, Sci-Fi",OVA,1.0,5.14,4344.0,Unknown,Unknown,Unknown,Unknown,Unknown,108.61320328828204,10386.455769158842,5.698999353961881
90,6251.0,Sketchbook: Full Color&#039;s Picture Drama,"Comedy, Slice of Life",Special,6.0,6.49,1487.0,"CGDCT, Iyashikei, Visual Arts",Unknown,"Media Factory, Shochiku, AT-X, TYO, Mag Garden",HAL Film Maker,4-koma manga,6.9999999999999964,10972.0,2.0000000000001137
91,22839.0,Cross Road,"School, Slice of Life",Special,1.0,7.58,23038.0,Unknown,Unknown,Unknown,Unknown,Unknown,32.26180992776634,3202.152414446243,114.72111403323402
92,51737.0,Unknown,Unknown,Unknown,0.0,6.3697407827943,1023.554982846159,Unknown,Unknown,"White Bear, Mediabank",Anime Antenna Iinkai,Visual novel,19.0,9439.0,15.0
93,8778.0,Avignon no Hashi de,"Kids, Music",Music,1.0,5.17,234.0,Unknown,Unknown,Unknown,Unknown,Unknown,6.627028477274436,14341.196296548362,3.235106426913944
94,27969.0,Hana to Alice: Satsujin Jiken,"Drama, Mystery, Slice of Life",Movie,1.0,7.47,9766.0,Unknown,Unknown,"Pony Canyon, Nippon Television Network, Shogakukan","Steve N' Steven, Rockwell Eyes",Original,138.0,3488.0,252.0
95,14967.0,Boku wa Tomodachi ga Sukunai Next,"Comedy, Harem, Romance, School, Seinen, Slice of Life",TV,12.0,7.7,214319.0,"Harem, School",Unknown,"AIC, Media Factory, TBS, Magic Capsule, Bushiroad, Bandai Namco Games, Good Smile Company",AIC Build,Light novel,24.0,440.0,1228.0
96,59505.0,Unknown,Unknown,Unknown,0.0,6.872777271032608,598.3865967517086,Unknown,Unknown,Unknown,"Imagica Infos, Imageworks Studio",Web novel,13.0,7855.0,28.0
97,31573.0,Brave Beats,"Adventure, Music",TV,22.0,6.65,2299.0,Music,Unknown,Unknown,Bandai Namco Pictures,Original,23.0,9043.0,23.0
98,39999.0,Unknown,Unknown,Unknown,0.0,6.458435821535981,1527.5016916531968,Music,Unknown,Unknown,Bones,Original,22.0,8922.0,6.0
99,33390.0,Zunda Horizon,Unknown,Movie,1.0,5.221493628268751,160.0,Unknown,Unknown,"Studio Mausu, Imagine","WAO World, Studio Live",Original,23.0,11464.0,6.0
100,59407.0,Unknown,Unknown,Unknown,0.0,6.252020743214759,595.103424540288,Unknown,Unknown,Torudaya,Seven,Manga,16.0,9006.0,51.0
101,23353.0,Itsuka no Main: Kaminari Shounen - Tenta Sanjou!,"Action, Drama, Seinen",OVA,1.0,6.73,100.0,Delinquents,Seinen,Toei Video,J.C.Staff,Manga,45.0,15423.0,0.0
102,58535.0,Unknown,Unknown,Unknown,0.0,5.6373100676742895,268.7381666406036,Mahou Shoujo,Unknown,Tavac,Toei Animation,Original,1.0,11971.0,5.0
103,39334.0,Unknown,Unknown,Unknown,0.0,5.337595293169517,225.2661292199664,Unknown,Unknown,Unknown,Live2D Creative Studio,Original,4.000000000000004,12539.0,2.0000000000001137
104,222.0,Mezzo DSA,"Action, Adventure, Comedy, Mystery, Sci-Fi",TV,13.0,6.78,11750.0,Unknown,Unknown,"Studio Pierrot, Shochiku, Memory-Tech, Happinet Pictures, Arts Pro",Arms,Original,24.0,4795.0,76.00000000000011
105,15111.0,Spy Penguin,Kids,OVA,5.0,6.0,81.0,Unknown,Unknown,Unknown,Unknown,Unknown,22.63721167426181,13353.256525213212,0.7519646529833608
106,591.0,Amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12.0,6.67,48939.0,Harem,Seinen,Unknown,Studio Deen,Manga,24.0,2682.0,83.0
107,4494.0,Enyoku,Hentai,OVA,1.0,6.13,1748.0,Unknown,Unknown,"MS Pictures, BOOTLEG",Studio Jam,Manga,25.0,9303.0,14.0
108,6293.0,Koukou Butouden Crows,"Action, School, Shounen",OVA,2.0,7.07,1509.0,"Delinquents, School",Shounen,KSS,Knack Productions,Manga,46.0,8757.0,26.0
109,369.0,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12.0,7.27,47280.0,Psychological,Unknown,"VAP, d-rights, Rakuonsha",Madhouse,Light novel,24.0,1715.0,1239.0
110,27849.0,Nezumi-kun no Chokki,Kids,OVA,4.0,7.0,44.0,Unknown,Unknown,Unknown,Unknown,Unknown,54.13953167778905,10434.857024454985,6.382012737456762
111,1763.0,Midnight Panther,"Action, Adventure, Fantasy, Hentai",OVA,2.0,5.84,1144.0,Unknown,Unknown,Green Bunny,Arms,Manga,29.0,10690.0,7.0
112,56967.0,Unknown,Unknown,Unknown,0.0,7.018405881888142,1075.2771541949878,High Stakes Game,Unknown,"Dentsu, Fuji TV, KlockWorx, Tokyopop, Slow Curve, BS Fuji, Crunchyroll",Unend,Original,22.0,7581.0,18.0
113,30668.0,Walking Man,Dementia,Movie,1.0,4.3,211.0,Unknown,Unknown,Unknown,Unknown,Unknown,9.214175862003191,16095.461615224576,2.818975829040369
114,7174.0,Usaru-san,Kids,Special,4.0,6.11,822.0,Unknown,Kids,Unknown,OLM,Other,2.0,13496.0,1.0
115,2439.0,Hooligan,Hentai,OVA,2.0,5.93,1393.0,Unknown,Unknown,"Digital Works, Arts Pro",Y.O.U.C,Visual novel,26.0,10896.0,2.0000000000001137
116,11447.0,Yuureisen,Supernatural,Movie,1.0,5.7,609.0,Unknown,Unknown,Unknown,Unknown,Book,11.0,11507.0,4.0
117,4496.0,Zero Sum Game: Sex Crime,Hentai,OVA,1.0,5.27,1075.0,Unknown,Unknown,Blue Eyes,Unknown,Manga,29.0,10809.0,5.0
118,16574.0,Yu☆Gi☆Oh! Zexal Special,"Action, Fantasy, Game, Shounen",Special,1.0,6.34,1965.0,Strategy Game,Shounen,"TV Tokyo, Nihon Ad Systems",Gallop,Manga,7.9999999999999964,8646.0,6.0
119,1915.9999999999964,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,"Mecha, Military, Sci-Fi, Space",OVA,3.0,7.12,7862.0,"Mecha, Military, Space",Unknown,Bandai Visual,Sunrise,Original,28.0,5795.0,9.0
120,2901.0,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",Movie,1.0,7.29,786.0,"Adult Cast, Detective, Gag Humor",Shounen,Unknown,Gallop,Manga,134.0,11361.0,0.0
121,37778.0,Unknown,Unknown,Unknown,0.0,6.100109742147625,1059.415334581965,Music,Unknown,Unknown,Studio A-CAT,Mixed media,3.0,8237.0,10.0
122,2352.000000000004,Daiakuji: The Xena Buster,Hentai,OVA,6.0,6.81,4458.000000000002,Unknown,Unknown,Green Bunny,Shinkuukan,Visual novel,29.0,7533.0,35.0
123,9638.0,Ore wa Kanojo wo Shinjiteru!,Hentai,OVA,1.0,6.49,5071.0,Unknown,Unknown,L.,Silver,Visual novel,24.0,6367.0,79.0
124,32583.0,Sense Honma ni Honma,"Kids, Music, School",Music,1.0,4.18,67.0,Unknown,Unknown,Unknown,Unknown,Unknown,39.972532487071305,9122.472096994905,167.0674601391297
125,31722.0,Nanatsu no Taizai: Seisen no Shirushi,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural",TV,4.0,7.52,81154.0,Unknown,Shounen,"Aniplex, Dentsu, Mainichi Broadcasting System, Kodansha, Movic",A-1 Pictures,Manga,24.0,293.0000000000009,820.0
126,44807.0,Unknown,Unknown,Unknown,0.0,7.66297442184721,3596.6884242836118,Music,Unknown,Unknown,Studio Chizu,Original,21.0,1451.000000000001,1739.0
127,45643.0,Unknown,Unknown,Unknown,0.0,5.25826538116883,149.55043298348392,Visual Arts,Unknown,Unknown,Unknown,Original,4.000000000000004,13217.0,2.9999999999998863
128,916.0,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13.0,6.71,30836.0,"Adult Cast, Detective, Gore",Seinen,"WOWOW, Shochiku","AIC Spirits, Group TAC",Manga,24.0,3522.0,110.0
129,51251.0,Unknown,Unknown,Unknown,0.0,7.077174578457917,1493.7830114224198,Music,Unknown,Bushiroad,SANZIGEN,Mixed media,23.0,7450.0,34.0
130,10074.0,Toriko 3D: Kaimaku Gourmet Adventure!!,"Action, Adventure, Comedy, Shounen",Movie,1.0,6.83,4204.000000000002,Unknown,Shounen,Unknown,Toei Animation,Manga,40.0,7705.0,2.9999999999998863
131,28927.0,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12.0,7.84,190058.0,"Military, Vampire",Shounen,"NBCUniversal Entertainment Japan, Shueisha",Wit Studio,Manga,23.0,252.0,2991.0
132,11499.0,Sankarea,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",TV,12.0,7.53,222657.0,Love Polygon,Shounen,"Lantis, Pony Canyon, TBS, Kodansha, BS-TBS",Studio Deen,Manga,24.0,368.0,2839.0
